57fa34bdbceba6119400450e,Sreepur,Gazipur,TRUE
57fb2d69bceba616380062d9,Damurhuda,Chuadanga,TRUE
57fa4f62bceba61ec00018ee,Barura,Cumilla,TRUE
57fa390abceba6119400451f,Munshigonj,Munshigonj,TRUE
57fb4b26bceba61638006305,Mirjagonj,Patuakhali,TRUE
57fa5212bceba61ec00018f4,Sadar,Brahmmanbaria,TRUE
57fa3945bceba61194004521,Gozaria,Munshigonj,TRUE
57fb4bddbceba61638006308,Bhandaria,Pirojpur,TRUE
57fa524dbceba61ec00018f7,Nasirnagor,Brahmmanbaria,TRUE
57fa395cbceba61194004522,Louhojong,Munshigonj,TRUE
57fb50b0bceba60304005db4,Badorgonj,Rangpur,TRUE
57fa5276bceba61ec00018f9,Bancharampur,Brahmmanbaria,TRUE
57fa41a4bceba61ec00018a5,Pangsha,Rajbari,TRUE
57fb522ebceba60304005dbf,Saghata,Gaibandha,TRUE
57fa426bbceba61ec00018a9,Noria,Shariatpur,TRUE
57fa52bbbceba61ec00018fc,Bijoynagar,Brahmmanbaria,TRUE
57fb5628bceba60304005dd6,Jaldhaka,Nilphamari,TRUE
57fa43b2bceba61ec00018b5,Sadarpur,Faridpur,TRUE
57fa53bbbceba61ec0001904,Haimchar,Chandpur,TRUE
57fb5b1fbceba60304005dda,Thakurgaon,Thakurgaon,TRUE
57fa5939bceba61ec0001915,Sadar,Coxsbazar,TRUE
57fa456abceba61ec00018c0,Vujpur,Chittagong,TRUE
57fb5c95bceba60304005de7,Rowmari,Kurigram,TRUE
57fa59a2bceba61ec000191a,Kutubdia,Coxsbazar,TRUE
57fa46f0bceba61ec00018c7,Lohagara,Chittagong,TRUE
57fb1000bceba61fe8002b93,Charghat,Rajshahi,TRUE
57fa4ccdbceba61ec00018db,Sadar,Khagrachari,TRUE
57fb1415bceba61c180010ef,Gomostapur,Chapai Nawabganj,TRUE
57fa5325bceba61ec00018ff,Matlab North,Chandpur,TRUE
57fb201fbceba60a90005a5e,Dakop,Khulna,TRUE
57fa5388bceba61ec0001902,Kochua,Chandpur,TRUE
57fb2381bceba60a90005a67,Mirpur,Kustia,TRUE
57fa595abceba61ec0001916,Ramu,Coxsbazar,TRUE
57fb26aebceba60a90005a6e,Kaligonj,Satkhira,TRUE
57fb113dbceba61fe8002b9e,Sariyakandi,Bogra,TRUE
57fb26cebceba60a90005a70,Dabhata,Satkhira,TRUE
57fb19d9bceba61c180010f7,Badolghachi,Naogaon,TRUE
57fb2dd7bceba616380062da,Meherpur,Meherpur,TRUE
57fb19f4bceba61c180010f8,Mahadebpur,Naogaon,TRUE
57fb3361bceba616380062ed,Muladi,Barisal,TRUE
